"","site.x","substance","loc_batch","uchem_id","smiles","cas","x4lettercode","location","replicate","substance_class","own_istd","log_koc_4","abiotic_transformation","cationic_at_p_h8","bioaccumulation_anna","sorption_visual","iontrapping_visualdigi_bf","sorption_flag","final_excl","background","sorp_control","n_time_points","r2","p","k","kmin","greater_kmax","neg_k","classification","cluster","koriginal","sub_clus","qualityflag","loc_site","mean_ps_extract_ng_l","site.y","q3","q1","median","ps_loclimit","ps_locnorm","log_k","mean_logk","sd_logk","variance_logk","logk_scalebatch"
"261","dw2","Alachlor","bir_dw2_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.78265920145755,0.00152924057859261,0.00857012118463746,FALSE,FALSE,FALSE,"PE-H",11,0.00857012118463746,"Alachlor_11",FALSE,"bir_dw2",NA,"dw2",8393.7695,467.4405,2263.22976506139,NA,NA,-2.0670130369511,-1.81228346231155,0.264525431263786,0.264525431263786,0.529988643806994
"262","dw2","Alachlor","ehr_dw2_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,0.995572906446643,2.71599170275937e-08,0.0318764943584993,FALSE,FALSE,FALSE,"PE-H",11,0.0318764943584993,"Alachlor_11",FALSE,"ehr_dw2",NA,"dw2",8198.72,627.92475,2504.99875,NA,NA,-1.49652944651288,-1.81228346231155,0.264525431263786,0.264525431263786,0.728155006034755
"263","dw2","Alachlor","kol_dw2_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.955946083912639,5.31446179359002e-06,0.00948958166660948,FALSE,FALSE,FALSE,"PE-H",11,0.00948958166660948,"Alachlor_11",FALSE,"kol_dw2",NA,"dw2",7464.0815,431.384875,1533.95525,NA,NA,-2.02275293234484,-1.81228346231155,0.264525431263786,0.264525431263786,0.547199338318136
"264","dw2","Alachlor","oli_dw2_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.971118891696589,1.2050870502385e-06,0.0134703228121163,FALSE,FALSE,FALSE,"PE-H",11,0.0134703228121163,"Alachlor_11",FALSE,"oli_dw2",NA,"dw2",1635.653,192.0935,555.6,NA,NA,-1.87062199641949,-1.81228346231155,0.264525431263786,0.264525431263786,1.1959737613454
"265","dw3","Alachlor","air_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.952482239664236,6.93613839224727e-06,0.0103124227545523,FALSE,FALSE,FALSE,"PE-H",11,0.0103124227545523,"Alachlor_11",FALSE,"air_dw3",NA,"dw3",2636.2425,421.837931263943,1150.5635,NA,NA,-1.98663929152297,-1.81228346231155,0.264525431263786,0.264525431263786,0.460571000516656
"266","dw3","Alachlor","alt_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.990582320374279,2.36773253643571e-08,0.0248667246813421,FALSE,FALSE,FALSE,"PE-H",11,0.0248667246813421,"Alachlor_11",FALSE,"alt_dw3",NA,"dw3",7418.424,486.350375,2164.331,NA,NA,-1.60438141402619,-1.81228346231155,0.264525431263786,0.264525431263786,0.7974156854368
"267","dw3","Alachlor","bir_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.972587889727862,1.00326224095825e-06,0.0298975451747356,FALSE,FALSE,FALSE,"PE-H",11,0.0298975451747356,"Alachlor_11",FALSE,"bir_dw3",NA,"dw3",8393.7695,467.4405,2263.22976506139,NA,NA,-1.52436446922853,-1.81228346231155,0.264525431263786,0.264525431263786,1.56001149561654
"268","dw3","Alachlor","ehr_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.962967894873978,2.88609181159442e-06,0.00857842341579485,FALSE,FALSE,FALSE,"PE-H",11,0.00857842341579485,"Alachlor_11",FALSE,"ehr_dw3",NA,"dw3",8198.72,627.92475,2504.99875,NA,NA,-2.06659252156104,-1.81228346231155,0.264525431263786,0.264525431263786,0.508321541620759
"269","dw3","Alachlor","kol_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.986637945678753,8.06785092365051e-08,0.0314665170372538,FALSE,FALSE,FALSE,"PE-H",11,0.0314665170372538,"Alachlor_11",FALSE,"kol_dw3",NA,"dw3",7464.0815,431.384875,1533.95525,NA,NA,-1.50215132557147,-1.81228346231155,0.264525431263786,0.264525431263786,1.17444303939493
"270","dw3","Alachlor","oli_dw3_r1",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.928741506499697,2.89248086248496e-05,0.0117118853175445,FALSE,FALSE,FALSE,"PE-H",11,0.0117118853175445,"Alachlor_11",FALSE,"oli_dw3",NA,"dw3",1635.653,192.0935,555.6,NA,NA,-1.93137318886436,-1.81228346231155,0.264525431263786,0.264525431263786,1.34467314538574
"271","up1","Alachlor","air_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.812598263420943,0.000897611418414366,0.00740908908276036,FALSE,FALSE,FALSE,"PE-H",11,0.00740908908276036,"Alachlor_11",FALSE,"air_up1",NA,"up1",2636.2425,421.837931263943,1150.5635,NA,NA,-2.13023518347124,-1.81228346231155,0.264525431263786,0.264525431263786,0.320016816577518
"272","up1","Alachlor","alt_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.988811255526019,4.33077299638212e-08,0.0155071269240943,FALSE,FALSE,FALSE,"PE-H",11,0.0155071269240943,"Alachlor_11",FALSE,"alt_up1",NA,"up1",7418.424,486.350375,2164.331,NA,NA,-1.80946865844648,-1.81228346231155,0.264525431263786,0.264525431263786,0.768350171701746
"273","up1","Alachlor","bir_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.984026576009603,1.50848554230009e-07,0.0249875341410793,FALSE,FALSE,FALSE,"PE-H",11,0.0249875341410793,"Alachlor_11",FALSE,"bir_up1",NA,"up1",8393.7695,467.4405,2263.22976506139,NA,NA,-1.60227659948624,-1.81228346231155,0.264525431263786,0.264525431263786,1.05415473567527
"274","up1","Alachlor","ehr_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.998066474677796,9.25728018051113e-11,0.0239976641454666,FALSE,FALSE,FALSE,"PE-H",11,0.0239976641454666,"Alachlor_11",FALSE,"ehr_up1",NA,"up1",8198.72,627.92475,2504.99875,NA,NA,-1.61983102904274,-1.81228346231155,0.264525431263786,0.264525431263786,0.768834333606
"275","up1","Alachlor","kol_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.993522456625759,6.38212350729732e-09,0.0220481595996403,FALSE,FALSE,FALSE,"PE-H",11,0.0220481595996403,"Alachlor_11",FALSE,"kol_up1",NA,"up1",7464.0815,431.384875,1533.95525,NA,NA,-1.65662765604096,-1.81228346231155,0.264525431263786,0.264525431263786,0.490487592167008
"276","up1","Alachlor","oli_up1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.978895073690585,4.00748485449406e-07,0.0219070580098823,FALSE,FALSE,FALSE,"PE-H",11,0.0219070580098823,"Alachlor_11",FALSE,"oli_up1",NA,"up1",1635.653,192.0935,555.6,NA,NA,-1.65941594173931,-1.81228346231155,0.264525431263786,0.264525431263786,1.21092708026393
"277","up2","Alachlor","air_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.969655118904018,1.43358183039614e-06,0.00599872135718298,FALSE,FALSE,FALSE,"PE-H",11,0.00599872135718298,"Alachlor_11",FALSE,"air_up2",NA,"up2",2636.2425,421.837931263943,1150.5635,NA,NA,-2.22194131073272,-1.81228346231155,0.264525431263786,0.264525431263786,0.0519535774031707
"278","up2","Alachlor","alt_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.935889522836171,1.99211187523194e-05,0.021552008114429,FALSE,FALSE,FALSE,"PE-H",11,0.021552008114429,"Alachlor_11",FALSE,"alt_up2",NA,"up2",7418.424,486.350375,2164.331,NA,NA,-1.66651225810721,-1.81228346231155,0.264525431263786,0.264525431263786,0.861600139197138
"279","up2","Alachlor","bir_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.920123343477503,4.32878627810442e-05,0.0135385397053222,FALSE,FALSE,FALSE,"PE-H",11,0.0135385397053222,"Alachlor_11",FALSE,"bir_up2",NA,"up2",8393.7695,467.4405,2263.22976506139,NA,NA,-1.86842817701884,-1.81228346231155,0.264525431263786,0.264525431263786,0.883006617681364
"280","up2","Alachlor","ehr_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.979120207597938,3.8595028105982e-07,0.00997488848337046,FALSE,FALSE,FALSE,"PE-H",11,0.00997488848337046,"Alachlor_11",FALSE,"ehr_up2",NA,"up2",8198.72,627.92475,2504.99875,NA,NA,-2.00109195091215,-1.81228346231155,0.264525431263786,0.264525431263786,0.307262202631464
"281","up2","Alachlor","kol_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.956994435818283,4.88276660013903e-06,0.0127411852072338,FALSE,FALSE,FALSE,"PE-H",11,0.0127411852072338,"Alachlor_11",FALSE,"kol_up2",NA,"up2",7464.0815,431.384875,1533.95525,NA,NA,-1.89479017129264,-1.81228346231155,0.264525431263786,0.264525431263786,0.366852263828251
"282","up2","Alachlor","oli_up2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.964126403845823,2.58104812303483e-06,0.0187729593231376,FALSE,FALSE,FALSE,"PE-H",11,0.0187729593231376,"Alachlor_11",FALSE,"oli_up2",NA,"up2",1635.653,192.0935,555.6,NA,NA,-1.72646726086804,-1.81228346231155,0.264525431263786,0.264525431263786,1.06266562317486
"283","dw1","Alachlor","air_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.960804382406516,3.52366418162751e-06,0.00724009780783265,FALSE,FALSE,FALSE,"PE-H",11,0.00724009780783265,"Alachlor_11",FALSE,"air_dw1",NA,"dw1",2636.2425,421.837931263943,1150.5635,NA,NA,-2.14025556679801,-1.81228346231155,0.264525431263786,0.264525431263786,0.346287568232801
"284","dw1","Alachlor","alt_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.997515745338541,2.22606820801086e-10,0.0250076668071165,FALSE,FALSE,FALSE,"PE-H",11,0.0250076668071165,"Alachlor_11",FALSE,"alt_dw1",NA,"dw1",7418.424,486.350375,2164.331,NA,NA,-1.60192682566505,-1.81228346231155,0.264525431263786,0.264525431263786,1.0439450493456
"285","dw1","Alachlor","bir_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.906549909567496,7.54046888535776e-05,0.00893242140580187,FALSE,FALSE,FALSE,"PE-H",11,0.00893242140580187,"Alachlor_11",FALSE,"bir_dw1",NA,"dw1",8393.7695,467.4405,2263.22976506139,NA,NA,-2.04903079635997,-1.81228346231155,0.264525431263786,0.264525431263786,0.431958946838973
"286","dw1","Alachlor","ehr_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.996483047887331,7.51812456661588e-10,0.0310231726658455,FALSE,FALSE,FALSE,"PE-H",11,0.0310231726658455,"Alachlor_11",FALSE,"ehr_dw1",NA,"dw1",8198.72,627.92475,2504.99875,NA,NA,-1.50831378999078,-1.81228346231155,0.264525431263786,0.264525431263786,0.649963225912883
"287","dw1","Alachlor","kol_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.869956706729073,0.000243500646536508,0.0101760569795476,FALSE,FALSE,FALSE,"PE-H",11,0.0101760569795476,"Alachlor_11",FALSE,"kol_dw1",NA,"dw1",7464.0815,431.384875,1533.95525,NA,NA,-1.99242046991168,-1.81228346231155,0.264525431263786,0.264525431263786,0.52558571950878
"288","dw1","Alachlor","oli_dw1_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.990335707304294,2.59218621726334e-08,0.0310327175207617,FALSE,FALSE,FALSE,"PE-H",11,0.0310327175207617,"Alachlor_11",FALSE,"oli_dw1",NA,"dw1",1635.653,192.0935,555.6,NA,NA,-1.50818019178307,-1.81228346231155,0.264525431263786,0.264525431263786,1.21431882180908
"289","dw2","Alachlor","air_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.783301607717109,0.00151301566059991,0.00547598914460296,FALSE,FALSE,FALSE,"PE-H",11,0.00547598914460296,"Alachlor_11",FALSE,"air_dw2",NA,"dw2",2636.2425,421.837931263943,1150.5635,NA,NA,-2.26153742146641,-1.81228346231155,0.264525431263786,0.264525431263786,0.130624171254731
"290","dw2","Alachlor","alt_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.998036828070587,9.76378199077784e-11,0.0370051181461788,FALSE,FALSE,FALSE,"PE-H",11,0.0370051181461788,"Alachlor_11",FALSE,"alt_dw2",NA,"dw2",7418.424,486.350375,2164.331,NA,NA,-1.4317382048811,-1.81228346231155,0.264525431263786,0.264525431263786,1.11377137548617
"291","dw2","Alachlor","bir_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.885313163366767,0.000155810976188738,0.0145168340827915,FALSE,FALSE,FALSE,"PE-H",11,0.0145168340827915,"Alachlor_11",FALSE,"bir_dw2",NA,"dw2",8393.7695,467.4405,2263.22976506139,NA,NA,-1.83812808682398,-1.81228346231155,0.264525431263786,0.264525431263786,0.860090461561736
"292","dw2","Alachlor","ehr_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.910378439764486,6.5029812250074e-05,0.00493920488284116,FALSE,FALSE,FALSE,"PE-H",11,0.00493920488284116,"Alachlor_11",FALSE,"ehr_dw2",NA,"dw2",8198.72,627.92475,2504.99875,NA,NA,-2.30634295852324,-1.81228346231155,0.264525431263786,0.264525431263786,0.261068632186318
"293","dw2","Alachlor","kol_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.990111880562068,2.80871073106102e-08,0.0140046501054267,FALSE,FALSE,FALSE,"PE-H",11,0.0140046501054267,"Alachlor_11",FALSE,"kol_dw2",NA,"dw2",7464.0815,431.384875,1533.95525,NA,NA,-1.85372773719248,-1.81228346231155,0.264525431263786,0.264525431263786,0.531678847258088
"294","dw2","Alachlor","oli_dw2_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.86152914368374,0.000304474943744036,0.00613717995318952,FALSE,FALSE,FALSE,"PE-H",11,0.00613717995318952,"Alachlor_11",FALSE,"oli_dw2",NA,"dw2",1635.653,192.0935,555.6,NA,NA,-2.21203114223156,-1.81228346231155,0.264525431263786,0.264525431263786,0.430467677619131
"295","dw3","Alachlor","air_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","air","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.92159350122821,4.05380434423143e-05,0.00746205423833641,FALSE,FALSE,FALSE,"PE-H",11,0.00746205423833641,"Alachlor_11",FALSE,"air_dw3",NA,"dw3",2636.2425,421.837931263943,1150.5635,NA,NA,-2.12714159859128,-1.81228346231155,0.264525431263786,0.264525431263786,0.327602058448711
"296","dw3","Alachlor","alt_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","alt","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.99787459251507,1.28925571825682e-10,0.0269790780991663,FALSE,FALSE,FALSE,"PE-H",11,0.0269790780991663,"Alachlor_11",FALSE,"alt_dw3",NA,"dw3",7418.424,486.350375,2164.331,NA,NA,-1.56897289466728,-1.81228346231155,0.264525431263786,0.264525431263786,0.85624762685313
"297","dw3","Alachlor","bir_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","bir","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.920896203821885,4.18260961104825e-05,0.0431030454491369,FALSE,FALSE,FALSE,"PE-H",11,0.0431030454491369,"Alachlor_11",FALSE,"bir_dw3",NA,"dw3",8393.7695,467.4405,2263.22976506139,NA,NA,-1.3654920436437,-1.81228346231155,0.264525431263786,0.264525431263786,1.88985010380028
"298","dw3","Alachlor","ehr_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","ehr","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.996591993043286,6.7337986383121e-10,0.0170870237835601,FALSE,FALSE,FALSE,"PE-H",11,0.0170870237835601,"Alachlor_11",FALSE,"ehr_dw3",NA,"dw3",8198.72,627.92475,2504.99875,NA,NA,-1.7673335760703,-1.81228346231155,0.264525431263786,0.264525431263786,0.677961722970719
"299","dw3","Alachlor","kol_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","kol","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.990577486860412,2.37199299849195e-08,0.0434681900567228,FALSE,FALSE,FALSE,"PE-H",11,0.0434681900567228,"Alachlor_11",FALSE,"kol_dw3",NA,"dw3",7464.0815,431.384875,1533.95525,NA,NA,-1.361828442734,-1.81228346231155,0.264525431263786,0.264525431263786,1.3225136223817
"300","dw3","Alachlor","oli_dw3_r2",274,"CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl","15972-60-8","ALAC","oli","r2","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.930740470552943,2.61614519443982e-05,0.0137659529432829,FALSE,FALSE,FALSE,"PE-H",11,0.0137659529432829,"Alachlor_11",FALSE,"oli_dw3",NA,"dw3",1635.653,192.0935,555.6,NA,NA,-1.86119371934625,-1.81228346231155,0.264525431263786,0.264525431263786,1.60166657850468
"301","up1","Albuterol","air_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","air","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.929433175896175,2.79460251932237e-05,0.00957098583346825,FALSE,FALSE,FALSE,"PH",3,0.00957098583346825,"Albuterol_3",FALSE,"air_up1",NA,"up1",2636.2425,421.837931263943,1150.5635,NA,NA,-2.01904332659256,-2.21564339957156,0.314710824610804,0.314710824610804,0.418386099218683
"302","up1","Albuterol","alt_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.864145020018264,0.000284486815603368,0.00377938811723347,FALSE,FALSE,FALSE,"PH",3,0.00377938811723347,"Albuterol_3",FALSE,"alt_up1",NA,"up1",7418.424,486.350375,2164.331,NA,NA,-2.42257850672874,-2.21564339957156,0.314710824610804,0.314710824610804,-0.15055854815677
"303","up1","Albuterol","bir_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","bir","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.920378240258814,4.2801760073449e-05,0.00524546138663204,FALSE,FALSE,FALSE,"PH",3,0.00524546138663204,"Albuterol_3",FALSE,"bir_up1",NA,"up1",8393.7695,467.4405,2263.22976506139,NA,NA,-2.28021630559139,-2.21564339957156,0.314710824610804,0.314710824610804,0.198245155406867
"304","up1","Albuterol","ehr_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","ehr","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.965114508801007,2.33974677268233e-06,0.0141050989700177,FALSE,FALSE,FALSE,"PH",3,0.0141050989700177,"Albuterol_3",FALSE,"ehr_up1",NA,"up1",8198.72,627.92475,2504.99875,NA,NA,-1.85062386222171,-2.21564339957156,0.314710824610804,0.314710824610804,0.548620434160517
"305","up1","Albuterol","kol_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","kol","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.99657905579055,6.82372683520292e-10,0.0145262264844037,FALSE,FALSE,FALSE,"PH",3,0.0145262264844037,"Albuterol_3",FALSE,"kol_up1",NA,"up1",7464.0815,431.384875,1533.95525,NA,NA,-1.83784718885699,-2.21564339957156,0.314710824610804,0.314710824610804,0.402543304469853
"306","up1","Albuterol","oli_up1_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","oli","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.574709426111645,0.0179257724191793,0.00216776514726079,FALSE,FALSE,FALSE,"PH",3,0.00216776514726079,"Albuterol_3",FALSE,"oli_up1",NA,"up1",1635.653,192.0935,555.6,NA,NA,-2.66398777046092,-2.21564339957156,0.314710824610804,0.314710824610804,-0.710843875845842
"307","up2","Albuterol","air_up2_r1",2851,"CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O","18559-94-9","ALBU","air","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.884686083948998,0.000158856075508893,0.00497550334252483,FALSE,FALSE,FALSE,"PH",3,0.00497550334252483,"Albuterol_3",FALSE,"air_up2",NA,"up2",2636.2425,421.837931263943,1150.5635,NA,NA,-2.3031629776673,-2.21564339957156,0.314710824610804,0.314710824610804,-0.148250442090866
