"","loc_batch","uchem_id","substance","smiles","cas","x4lettercode","location","replicate","substance_class","own_istd","log_koc_4","abiotic_transformation","cationic_at_p_h8","bioaccumulation_anna","iontrapping_visualdigi","sorption_visual","sorption_flag","final_excl","background","sorp_control","n_time_points","r2","p","k","kmin","greater_kmax","neg_k","classification","cluster","koriginal","sub_clus","qualityflag","inf_air","inf_alt","inf_bir","inf_ehr","inf_kol","inf_oli","inf_tot_mean","inf_tot_SD","remov_air","remov_alt","remov_bir","remov_ehr","remov_kol","remov_oli","remov_tot_mean","remov_tot_SD","tss_g_l","afdm_g_l","icc_pern_l","icc_perreactor","k_biomass","log_kbiomass","log_k","mean_logk","sd_logk","variance_logk","logk_scalebatch","logk_scalebatch_wocenter"
"289","alt_asb_r1",3352,"Diphenhydramine","CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2","58-73-1","DIPH","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,TRUE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,9,0.935957771776587,1.98464359944369e-05,0.0433842165506165,FALSE,FALSE,FALSE,"PH",17,0.0433842165506165,"Diphenhydramine_17",FALSE,0.0320783333333333,0.0246816666666667,0.069556,0.0884263333333333,0.0417803333333333,0.127292,0.0639691111111111,0.0392225041552348,-50,8.58389556691875,-50,40.5883704071462,34.5380434766097,-50,-11.0482817582209,44.0036097240884,2.44,1.71,8000.676,8000676000,0.0177804166191051,-1.75005806714204,-1.36266824080331,-1.54912442186565,0.181419706545983,0.181419706545983,-0.0960813110308005,-0.865459784197486
"290","alt_asb_r1",292,"Diuron","CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl","330-54-1","DIUR","alt","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.67571781424798,0.00654922975662836,0.00423189316573512,FALSE,FALSE,FALSE,"PE-H",6,0.00423189316573512,"Diuron_6",FALSE,NA,0.0179893333333333,NA,NA,0.0308623333333333,NA,0.0244258333333333,0.00910258559421443,NA,4.64534538986067,NA,NA,35.4381306836263,NA,20.0417380367435,21.773787292843,2.44,1.71,8000.676,8000676000,0.00173438244497341,-2.76085513094992,-2.37346530461119,-2.4582971285886,0.194436207551219,0.194436207551219,-1.19786541417961,-1.50743864780916
"291","alt_asb_r1",3018,"Doxylamine","CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C","469-21-6","DOXY","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.88948181507822,0.000136628354404169,0.0136628993600212,FALSE,FALSE,FALSE,"PH",17,0.0136628993600212,"Doxylamine_17",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.00559954891804149,-2.25184695697521,-1.86445713063648,-2.13128451053549,0.420840078911509,0.420840078911509,-0.643038798097623,-1.18415665501595
"292","alt_asb_r1",3106,"Emtricitabine","C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F","143491-57-0","EMTR","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0.969745176136138,0.000346779751378927,0.0329371351333891,FALSE,FALSE,FALSE,"PH",14,0.0329371351333891,"Emtricitabine_14",FALSE,0.166446333333333,0.222184333333333,0.541720333333333,0.404722333333333,0.260168,0.5845875,0.363304805555556,0.174252110142824,51.1198292764229,46.4003103762676,70.5786582777479,71.1938749634721,46.3900486511112,77.4355114003881,60.5197054909016,14.0614871782858,2.44,1.71,8000.676,8000676000,0.0134988258743398,-1.86970400472506,-1.48231417838633,-1.59878379165152,0.311858951403041,0.311858951403041,-0.226497194451257,-0.941449481630858
"293","alt_asb_r1",11041,"Enzalutamide","CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C","915087-33-1","ENZA","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,9,0.680440764056062,0.00620569919609575,0.00759635500665287,FALSE,FALSE,FALSE,"PH",15,0.00759635500665287,"Enzalutamide_15",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.00311326024862823,-2.50678457356131,-2.11939474722258,-2.17345895217398,0.0866541265982686,0.0866541265982686,-0.920924659964948,-1.34607299534568
"294","alt_asb_r1",3308,"Etodolac","CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O","41340-25-4","ETOD","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.95848182348906,4.31422895400805e-06,0.0170405304789697,FALSE,FALSE,FALSE,"PH",20,0.0170405304789697,"Etodolac_20",FALSE,NA,0.376933666666667,0.203486666666667,0.161386666666667,0.235993333333333,NA,0.244450083333333,0.0934539978933486,NA,68.8244321984599,18.8548109432123,30.5349135926571,26.0468294523245,NA,36.0652465466635,22.3630394616334,2.44,1.71,8000.676,8000676000,0.00698382396679087,-2.15590671592546,-1.76851688958673,-2.1639913889519,0.45485791397597,0.45485791397597,-0.538462482805743,-1.1232229531592
"295","alt_asb_r1",3057,"Fenhexamid","CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl","126833-17-8","FENH","alt","r1","Fungicide",FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,8,0.945510294269926,5.16266109333748e-05,0.0572263712077008,FALSE,FALSE,FALSE,"PE-F",12,0.0572263712077008,"Fenhexamid_12",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.0234534308228282,-1.62979361868715,-1.24240379234842,-1.5983099239662,0.327042878627255,0.327042878627255,0.0350087586043202,-0.789077257262658
"296","alt_asb_r1",2940,"Fenoxycarb","CCOC(=O)NCCOC1=CC=C(C=C1)OC2=CC=CC=C2","72490-01-8","FENO","alt","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,NA,NA,1.15129254649702,FALSE,TRUE,NA,"PE-I",18,NA,"Fenoxycarb_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,-0.0257818835206025,0.204755798880804,0.204755798880804,1.45594103418611,0.0388603440696945
"297","alt_asb_r1",3019,"Fexofenadine","CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O","83799-24-0","FEXO","alt","r1","Pharmaceutical",TRUE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.989637998695576,3.30934862559688e-08,0.0431576602215236,FALSE,FALSE,FALSE,"PH",9,0.0431576602215236,"Fexofenadine_9",FALSE,0.430002666666667,0.826938,1,0.655697333333333,1,0.87185,0.797414666666667,0.220712147800805,-50,45.9369220926098,22.4053757334238,31.5109542690845,16.3973715090308,46.4622878086751,18.7854852354707,35.8200869894967,2.44,1.71,8000.676,8000676000,0.0176875656645589,-1.75233193482336,-1.36494210848463,-1.97741032793222,0.540153959250087,0.540153959250087,-0.0985598612300923,-0.866903966261648
"298","alt_asb_r1",2943,"Flonicamid","C1=CN=CC(=C1C(F)(F)F)C(=O)NCC#N","158062-67-0","FLON","alt","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,9,0.969925286735827,1.38925466995452e-06,0.0113232612913964,FALSE,FALSE,FALSE,"PE-I",15,0.0113232612913964,"Flonicamid_15",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.00464068085712966,-2.3334182972895,-1.94602847095077,-2.39053995916702,0.310796808966452,0.310796808966452,-0.731952794040839,-1.23596436027478
"299","alt_asb_r1",709,"Flufenacet","CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F","142459-58-3","FLUF","alt","r1","Herbicide",FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.984020456227484,1.51051292787143e-07,0.0233786969438653,FALSE,FALSE,FALSE,"PE-H",14,0.0233786969438653,"Flufenacet_14",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.00958143317371529,-2.01856952506721,-1.63117969872848,-1.90573210418393,0.277490979418697,0.277490979418697,-0.388762865467429,-1.0359971618746
"300","alt_asb_r1",3021,"Flufenamic acid","C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F","530-78-9","FLUA","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,7,0.936927642512947,0.000347151089526335,0.127281356346072,FALSE,FALSE,FALSE,"PH",12,0.127281356346072,"Flufenamic acid_12",FALSE,0.283269333333333,0.502991333333333,0.256965333333333,0.516415,0.363862666666667,0.4829525,0.401076027777778,0.115260321427358,39.3153095419779,67.361390201149,48.9123863896916,78.0798631559569,61.6574929659774,67.6757833179171,60.5003709287783,14.0856367866353,2.44,1.71,8000.676,8000676000,0.0521644903057674,-1.28262503171092,-0.89523520537219,-1.05528748193314,0.310853847612635,0.310853847612635,0.413427774585703,-0.568583052314084
"301","alt_asb_r1",2600,"Furosemide","C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl","54-31-9","FURO","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0.998632676874125,2.14671229171151e-05,0.364687644566542,FALSE,FALSE,FALSE,"PH",4,0.364687644566542,"Furosemide_4",FALSE,NA,NA,0.0840203333333333,NA,0.146432333333333,NA,0.115226333333333,0.0441319484274148,NA,NA,-50,NA,28.8959646138604,NA,-10.5520176930698,55.7878715867146,2.44,1.71,8000.676,8000676000,0.149462149412517,-0.825468776453706,-0.438078950114977,-1.44576411961654,0.814935704029511,0.814935704029511,0.91173501422087,-0.27823332361842
"302","alt_asb_r1",11019,"Ganciclovir","C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N","82410-32-0","GANC","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,NA,1.15129254649702,FALSE,TRUE,FALSE,"PH",14,2.07120843022678,"Ganciclovir_14",NA,0.196081666666667,NA,NA,NA,NA,NA,0.196081666666667,NA,46.1543634229853,NA,NA,NA,NA,NA,46.1543634229853,NA,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,-0.407631490062628,0.449942041755055,0.449942041755055,1.45594103418611,0.0388603440696945
"303","alt_asb_r1",11022,"Gliclazide","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2","21187-98-4","GLIC","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,0.9829516827689,1.89547250025514e-07,0.0299382774684018,FALSE,FALSE,FALSE,"PH",7,0.0299382774684018,"Gliclazide_7",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.0122697858477057,-1.91116301722176,-1.52377319088303,-1.97222757463321,0.413443470262294,0.413443470262294,-0.271688145767472,-0.967780988401196
"304","alt_asb_r1",203,"Ibuprofen","CC(C)CC1=CC=C(C=C1)C(C)C(=O)O","15687-27-1","IBUP","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,NA,NA,1.15129254649702,FALSE,TRUE,NA,"PH",13,NA,"Ibuprofen_13",NA,1,1,1,1,1,1,1,NA,94.7027741049612,98.5231730332451,98.3835266029953,98.3687984554944,98.0253451959745,97.8106336027816,97.635708499242,1.46073719798032,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,-0.141054920552207,0.426878138465775,0.426878138465775,1.45594103418611,0.0388603440696945
"305","alt_asb_r1",2991,"Icaridin","CCC(C)OC(=O)N1CCCCC1CCO","119515-38-7","ICAR","alt","r1","Insecticide",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.998320208230929,2.92341880659572e-05,0.465713188705744,FALSE,FALSE,FALSE,"PE-I",5,0.465713188705744,"Icaridin_5",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.190866060944977,-0.719271289284195,-0.331881462945465,-0.738254921971061,0.484193094628454,0.484193094628454,1.02749188307932,-0.210785025070081
"306","alt_asb_r1",2683,"Ifosfamide","C1CN(P(=O)(OC1)NCCCl)CCCl","3778-73-2","IFOS","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.602570164576792,0.0139068454103301,0.002276281977291,FALSE,FALSE,FALSE,"PH",10,0.002276281977291,"Ifosfamide_10",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.000932902449709426,-3.03016376650841,-2.64277394016968,-2.56677528520069,0.177646016878503,0.177646016878503,-1.49141590430593,-1.67848233007446
"307","alt_asb_r1",207,"Indomethacin","CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O","53-86-1","INDO","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.927317370421288,3.10174071801222e-05,0.0112991357404808,FALSE,FALSE,FALSE,"PH",NA,0.0112991357404808,"Indomethacin_NA",FALSE,0.0396586666666667,NA,NA,0.0446256666666667,NA,0.2295975,0.104627277777778,0.108255877918724,24.9096752631357,NA,NA,-50,NA,59.2411954983839,11.3836235871732,55.8625568152286,2.44,1.71,8000.676,8000676000,0.00463079333626264,-2.3343446003327,-1.94695477399397,-1.74928204286943,0.173711917146559,0.173711917146559,-0.732962478382277,-1.23655267517628
"308","alt_asb_r1",2936,"Iprovalicarb","CC1=CC=C(C=C1)C(C)NC(=O)C(C(C)C)NC(=O)OC(C)C","140923-17-7","IPRO","alt","r1","Fungicide",FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0.998381572145799,9.8277114791394e-07,0.168857658588765,FALSE,FALSE,FALSE,"PE-F",3,0.168857658588765,"Iprovalicarb_3",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.0692039584380185,-1.15986906336664,-0.772479237027913,-1.24946999862866,0.671175804214206,0.671175804214206,0.547233638622195,-0.49061810773626
"309","alt_asb_r1",286,"Isoproturon","CC(C)C1=CC=C(C=C1)NC(=O)N(C)C","34123-59-6","ISOP","alt","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.934809507206282,2.11300246017827e-05,0.00826302826631888,FALSE,FALSE,FALSE,"PE-H",6,0.00826302826631888,"Isoproturon_6",FALSE,NA,NA,0.008427,0.040247,0.0314776666666667,NA,0.0267172222222222,0.0164354638961449,NA,NA,12.3373284284641,-50,3.27967324354214,NA,-11.4609994426646,33.6816151977746,2.44,1.71,8000.676,8000676000,0.00338648699439298,-2.4702505879372,-2.08286076159847,-2.28480919729974,0.202586928481038,0.202586928481038,-0.881102062505403,-1.32286947862215
"310","alt_asb_r1",2826,"Ketamine","CNC1(CCCCC1=O)C2=CC=CC=C2Cl","6740-88-1","KETA","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.748517338743474,0.00259092409810117,0.0165911316496747,FALSE,FALSE,FALSE,"PH",12,0.0165911316496747,"Ketamine_12",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50,NA,NA,-50,NA,2.44,1.71,8000.676,8000676000,0.00679964411871913,-2.1675138168998,-1.78012399056107,-2.16166909715744,0.239078601535781,0.239078601535781,-0.551114398600784,-1.13059487157897
"311","alt_asb_r1",205,"Ketoprofen","CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O","22071-15-4","KETO","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,NA,1.15129254649702,FALSE,TRUE,FALSE,"PH",13,2.00506595885149,"Ketoprofen_13",NA,0.191267333333333,0.254778,0.101001,0.154432333333333,0.188013666666667,0.2022085,0.181950138888889,0.0512793676634198,59.8825792425507,66.981325637146,56.4794083203849,80.6402840469506,81.1762559393063,68.8114191839353,68.9952120617123,10.273854875659,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,-0.652739988017313,0.781332243681764,0.781332243681764,1.45594103418611,0.0388603440696945
"312","alt_asb_r1",10996,"Lamivudine","C1C(OC(S1)CO)N2C=CC(=NC2=O)N","134678-17-4","LAMI","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.969317580801596,0.000356703281849648,0.0705956589727384,FALSE,FALSE,FALSE,"PH",14,0.0705956589727384,"Lamivudine_14",FALSE,NA,0.650163666666667,0.394534666666667,0.147961666666667,0.192623666666667,0.689369,0.414930533333333,0.250878361520922,NA,84.3329672850455,81.5022350790444,51.5363868561361,60.4132637544842,95.0505579432114,74.5670821835843,17.9846124512266,2.44,1.71,8000.676,8000676000,0.0289326471199748,-1.53861182984994,-1.15122200351121,-1.45127571035804,0.370637488705812,0.370637488705812,0.134398288940954,-0.73116575031855
"313","alt_asb_r1",2676,"Lamotrigine","C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N","84057-84-1","LAMO","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,0.229171487381584,0.192338950488905,0.00109750537143569,TRUE,FALSE,FALSE,"PH",1,0.00100324249529197,"Lamotrigine_1",TRUE,0.057845,0.676200666666667,0.33445,0.340118,0.325082666666667,0.404565,0.356376888888889,0.197714491040396,-50,12.5455776731718,-50,-50,-50,-50,-39.5757370544714,25.5341251611471,2.44,1.71,8000.676,8000676000,0.000225360445880019,-3.64712230676137,-2.95959334554673,-2.7091991217863,0.231803006248044,0.231803006248044,-1.83675385285367,-1.87970111979656
"314","alt_asb_r1",2857,"Levamisole","C1CSC2=NC(CN21)C3=CC=CC=C3","14769-73-4","LEVA","alt","r1","Pharmaceutical",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,9,0.9734235421639,8.99935230418046e-07,0.0408361287033722,FALSE,FALSE,FALSE,"PH",NA,0.0408361287033722,"Levamisole_NA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.0167361183210542,-1.77634526242567,-1.38895543608694,-1.75955531805859,0.331995503002949,0.331995503002949,-0.124734751881501,-0.882155344918798
"315","alt_asb_r1",2564,"Levetiracetam","CCC(C(=O)N)N1CCCC1=O","102767-28-2","LEVE","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,4,NA,NA,1.15129254649702,FALSE,TRUE,FALSE,"PH",8,1.36185540029395,"Levetiracetam_8",NA,1,1,1,1,1,1,1,NA,65.7660970533386,94.9402181685898,95.6322376147643,95.6850097488881,94.7012554475783,95.0651487896101,90.2983278037949,12.0245813411425,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,-0.511606340849525,0.428155387993163,0.428155387993163,1.45594103418611,0.0388603440696945
"316","alt_asb_r1",10995,"Lisinopril","C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O","76547-98-3","LISI","alt","r1","Pharmaceutical",FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,NA,1.15129254649702,FALSE,TRUE,FALSE,"PH",8,2.17695414496803,"Lisinopril_8",NA,NA,1,1,0.869838666666667,1,1,0.973967733333333,0.0582099178750685,NA,76.0210882175879,67.4170310251962,61.2301158934705,67.2767896921608,75.2723041354792,69.4434657927789,6.19476619715001,2.44,1.71,8000.676,8000676000,0.967472728148759,-0.0143612683570488,0.061185693035482,0.0267606777421421,0.0803995273831706,0.0803995273831706,1.45594103418611,0.0388603440696945
"317","alt_asb_r1",2794,"Losartan","CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl","114798-26-4","LOSA","alt","r1","Pharmaceutical",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0.996807187988736,3.82684398467058e-06,0.13541500703662,FALSE,FALSE,FALSE,"PH",16,0.13541500703662,"Losartan_16",FALSE,0.202429333333333,0.155254333333333,0.480010333333333,0.18507,0.171556666666667,0.2010445,0.232560861111111,0.122544379024835,32.0959667396173,63.7791153819401,78.6082687208673,78.5670776806186,73.2384897690253,71.5871976677104,66.3126859932965,17.631458011793,2.44,1.71,8000.676,8000676000,0.0554979537035329,-1.2557230296998,-0.868333203361074,-1.44516860796418,0.595372117968317,0.595372117968317,0.442751364077608,-0.551497014672746
"318","alt_asb_r1",308,"Mecoprop","CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O","93-65-2","MECO","alt","r1","Herbicide",FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0.999592894184971,3.48660599130061e-06,0.497806553983247,FALSE,FALSE,FALSE,"PE-H",13,0.497806553983247,"Mecoprop_13",FALSE,0.0553933333333333,0.133401,0.911984,0.125932666666667,1,0.0259005,0.37543525,0.452415555703698,55.9098940902499,-50,-50,14.8676115628608,19.5184312052635,16.7637498281706,1.17661444775746,42.4279343509229,2.44,1.71,8000.676,8000676000,0.204019079501331,-0.690329216227622,-0.302939389888893,-1.42049461209695,0.901594999412141,0.901594999412141,1.05903918089771,-0.192403294615277
"319","alt_asb_r1",208,"Mefenamic acid","CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C","61-68-7","MEFA","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,0.999863296757579,6.78382910842925e-07,0.37688884163163,FALSE,FALSE,FALSE,"PH",12,0.37688884163163,"Mefenamic acid_12",FALSE,0.594703666666667,1,0.900574,0.919801666666667,0.993952333333333,1,0.901505277777778,0.15646835616009,72.9807073192046,86.4819958019109,82.542241866159,92.145111836755,86.1291234204586,92.9865029610925,85.5442805342634,7.30800393751947,2.44,1.71,8000.676,8000676000,0.154462640012963,-0.8111765466486,-0.423786720309871,-0.788048914236373,0.431847594747803,0.431847594747803,0.927313761094643,-0.269156022370439
"320","alt_asb_r1",258,"Mesotrione","CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-]","104206-82-8","MESO","alt","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,0.564127337870362,0.0196638165046373,0.00303571652281727,FALSE,FALSE,FALSE,"PE-H",7,0.00303571652281727,"Mesotrione_7",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.00124414611590872,-2.90512861192299,-2.51773878558426,-2.59338281796073,0.306225353429816,0.306225353429816,-1.35512569275942,-1.59906982550122
"321","alt_asb_r1",2781,"Metoclopramide","CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl","364-62-5","MTOC","alt","r1","Pharmaceutical",NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,9,0.975162782090652,7.09629254020358e-07,0.0269697066509428,FALSE,FALSE,FALSE,"PH",11,0.0269697066509428,"Metoclopramide_11",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.71,8000.676,8000676000,0.0110531584635011,-1.95651360367411,-1.56912377733538,-1.79599375391983,0.194483579690681,0.194483579690681,-0.321120971614275,-0.996584117137169
"322","alt_asb_r1",268,"Metolachlor","CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C","51218-45-2","MTOL","alt","r1","Herbicide",TRUE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,9,0.958591429152628,4.27430892736572e-06,0.0150304230184531,FALSE,FALSE,FALSE,"PE-H",11,0.0150304230184531,"Metolachlor_11",FALSE,NA,NA,NA,0.00579433333333333,NA,NA,0.00579433333333333,NA,NA,NA,NA,-50,NA,NA,-50,NA,2.44,1.71,8000.676,8000676000,0.00616000943379224,-2.21041862273155,-1.82302879639282,-1.98751113109416,0.216166572527949,0.216166572527949,-0.5978812865417,-1.15784463266116
"323","alt_asb_r1",172,"Metoprolol","CC(C)NCC(COC1=CC=C(C=C1)CCOC)O","37350-58-6","MTOP","alt","r1","Pharmaceutical",TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,0.997590406606249,2.17905380001129e-06,0.137232760608145,FALSE,FALSE,FALSE,"PH",3,0.137232760608145,"Metoprolol_3",FALSE,0.285371666666667,0.153616333333333,0.192271,0.34914,0.635686333333333,1,0.436014222222222,0.324761003062366,42.1728841566795,34.6403821870476,8.18725794768495,38.624843814329,27.9453100270615,72.8002442949046,37.3951537379512,21.1085232640136,2.44,1.71,8000.676,8000676000,0.0562429346754692,-1.24993202653534,-0.862542200196609,-1.24802446409981,0.275631049669815,0.275631049669815,0.44906364520341,-0.54781902453624
